time,note,velocity
0,59,89
0.031249968749999996,66,90
0.031249968749999996,71,92
0.031249968749999996,74,93
0.031249968749999996,78,95
0.026785687499999995,81,96
0,57,89
0.031249968749999996,64,90
0.031249968749999996,69,92
0.031249968749999996,73,93
0.031249968749999996,76,95
0.026785687499999995,80,96
0,61,89
0.031249968749999996,68,90
0.031249968749999996,73,92
0.031249968749999996,76,93
0.031249968749999996,80,95
0.026785687499999995,83,96
0,62,89
0.031249968749999996,69,90
0.031249968749999996,74,92
0.031249968749999996,78,93
0.031249968749999996,81,95
0.026785687499999995,85,96
0,59,89
0.031249968749999996,66,90
0.031249968749999996,71,92
0.031249968749999996,74,93
0.031249968749999996,78,95
0.026785687499999995,81,96
0,57,89
0.031249968749999996,64,90
0.031249968749999996,69,92
0.031249968749999996,73,93
0.031249968749999996,76,95
0.026785687499999995,80,96
0,54,89
0.031249968749999996,61,90
0.031249968749999996,66,92
0.031249968749999996,69,93
0.031249968749999996,73,95
0.026785687499999995,76,96
0,52,95
0,59,89
0.031249968749999996,66,90
0.031249968749999996,71,92
0.031249968749999996,74,93
0.031249968749999996,78,95
