time,note,velocity
0,42,93
0.013392843749999998,54,94
0.013392843749999998,56,96
0.008928562499999999,58,97
0.013392843749999998,61,99
0.013392843749999998,65,100
0.7946420624999999,70,100
0,37,94
0.013392843749999998,49,96
0.013392843749999998,56,97
0.008928562499999999,59,99
0.013392843749999998,64,100
0,71,100
0.4285709999999999,70,100
0,39,94
0.013392843749999998,51,96
0.013392843749999998,58,97
0.008928562499999999,61,99
0.013392843749999998,66,100
0,35,94
0.013392843749999998,54,96
0.013392843749999998,58,97
0.008928562499999999,59,99
0.013392843749999998,63,100
0.80803490625,68,100
0,66,100
0,42,93
0.013392843749999998,54,94
0.013392843749999998,56,96
0.008928562499999999,58,97
0.013392843749999998,61,99
0.013392843749999998,65,100
0.7946420624999999,70,100
0,37,94
0.013392843749999998,49,96
0.013392843749999998,56,97
0.008928562499999999,59,99
0.013392843749999998,64,100
0,71,100
0.4285709999999999,70,100
0,39,94
0.013392843749999998,51,96
0.013392843749999998,58,97
0.008928562499999999,61,99
0.013392843749999998,66,100
0,35,94
0.013392843749999998,54,96
0.013392843749999998,58,97
0.008928562499999999,59,99
0.013392843749999998,63,100
0.80803490625,68,100
0,66,100
